Well_Name,depth_top,depth_bottom,SP,PE,GR,AT10,AT20,AT30,AT60,AT90,AC,CNL,DEN,POR_index,Ish,ID,LITH
Le97,1663.3689,1667.178,64.85249739,3.353454645,146.5724386,27.56601872,25.85963489,24.54134848,25.08605101,25.47369135,247.3459895,27.05421321,2.632620041,-0.123038607,0.482862194,chang7,3
Le97,1667.1797,1672.9475,42.56653466,3.42945233,320.2120237,225.3090809,218.3035258,159.3211564,161.8159257,146.5016942,298.7341453,39.49848974,2.393776813,-0.15458544,1.351060119,chang7,6
Le97,1672.9475,1676.7566,46.23648776,3.214266563,156.562516,62.8581495,52.14916953,47.27984081,45.43117621,44.3358482,244.043707,23.13566692,2.565390611,-0.158557745,0.532812582,chang7,3
Le97,1676.7566,1678.6086,48.68781815,2.695289004,97.23307228,100.3043442,95.38856239,68.24477291,67.9967844,61.80470848,232.3702759,16.24892979,2.530580103,-0.030987846,0.236165361,chang7,2
Le97,1678.6086,1688.8722,53.70577203,3.102817554,202.0015031,87.87910235,52.69061927,51.24905691,53.75082143,56.87098562,257.3570742,24.97070105,2.492406286,-0.199670478,0.760007512,chang7,1
Le97,1688.8722,1690.5117,54.04864816,2.689972962,111.2433979,83.18288377,55.71850238,54.52852687,58.18392024,62.04125977,233.82901,17.87633986,2.55064113,-0.040792714,0.30621699,chang7,2
Le97,1690.5117,1692.7879,58.98010254,2.800096263,147.9768852,18.05192943,20.50914816,22.90065646,26.18568707,27.67652416,242.4976629,22.50825349,2.395846119,-0.167873713,0.489884424,chang7,5
Le97,1692.7879,1702.7385,62.58663306,2.748002307,99.3831111,64.31736374,55.57730305,50.2301046,48.62855254,47.4260767,224.2462856,17.59770472,2.537468049,0.000736458,0.246915555,chang7,2
Le97,1702.7385,1703.8485,73.89990107,3.115459681,160.4958617,88.33894094,70.64479383,63.88626703,62.78506724,61.18499788,250.2503179,26.75646893,2.459669133,-0.132845702,0.552479304,chang7,1
Le97,1703.8485,1705.8585,74.18937356,2.5621661,164.6475169,20.07142215,17.03270247,17.50343613,18.29279931,19.03076799,267.8594389,25.78285072,2.416530802,-0.215396943,0.573237577,chang7,5
城96,1975.1462,1978.1434,69.16269501,3.229620562,122.7684396,36.28352837,49.87603317,52.18751556,47.90652969,45.73821365,222.8526715,16.35840012,2.656338654,-0.142913474,0.363842199,chang7,3
城96,1978.1434,1979.8028,70.77420752,3.410231386,141.7819988,38.77520943,54.83071463,57.08742196,53.0253394,50.54207311,242.4307796,21.88714273,2.653597099,-0.201394483,0.458909997,chang7,1
城96,1979.8136,1988.5909,71.67680531,3.377391765,124.6552177,27.63021367,34.21488646,34.35540814,32.6305939,31.93116132,221.4195971,18.11746483,2.677317995,-0.12750603,0.373276089,chang7,3
城96,1988.5909,1989.2259,70.33410517,3.100907524,130.0156148,32.89491526,44.19977125,45.94405937,43.45961825,42.2660319,228.8333715,17.38499991,2.630762259,-0.163843932,0.400078073,chang7,1
城96,1989.2259,1991.1389,71.04631233,2.939666957,95.28873062,34.45840335,47.36818981,49.23262382,46.55087459,45.05771267,223.1766987,13.705625,2.588121653,-0.034019945,0.226443655,chang7,2
城96,1991.1389,1992.3115,72.84764404,3.249480891,133.6273994,24.50437527,28.84792194,28.82975597,27.17896233,26.15033283,231.7915619,19.94700012,2.680771613,-0.177789895,0.418136999,chang7,1
城96,1992.3115,1993.4971,72.49401321,3.032111502,111.2402397,32.40384502,43.95222054,44.29516373,41.27092285,38.24174843,220.6366287,15.1670001,2.634423494,-0.077763094,0.30620119,chang7,2
城96,1993.4971,1994.9289,70.57155482,2.638766646,83.21120644,39.66699727,66.54132493,67.80109342,62.93827343,57.18027433,223.8653081,13.37833333,2.537802776,-0.016628296,0.166056032,chang7,4
城96,1994.9289,1995.8777,72.24164751,2.986503442,103.7360001,20.29097255,25.6534924,26.48617776,25.42168162,25.18656158,224.4187198,14.69777754,2.602238417,-0.052293687,0.268679996,chang7,2
城96,1995.8777,1996.7884,74.29422951,3.405379564,136.7555752,10.88289106,12.26332593,12.09485757,12.05679047,11.91866356,237.4924183,20.19249964,2.664261788,-0.18706194,0.433777876,chang7,1
城96,1996.7884,1998.1109,74.24900881,3.189796487,118.2472674,23.52162472,30.55714782,30.68380817,30.64576419,29.88875882,222.7137884,15.7316668,2.644603213,-0.124084432,0.341236336,chang7,3
城96,1998.1109,2000.2291,72.93453047,2.768915666,95.32307222,34.42606756,48.83468395,51.50221676,50.22507117,48.46889538,223.3455565,13.75055578,2.564128651,-0.039799345,0.226615361,chang7,4
城96,2000.2291,2001.1922,71.97265201,3.013964282,122.1248771,27.19375738,33.93941667,35.0544938,33.42919138,33.27828386,226.3861186,16.04999998,2.636651331,-0.151343,0.360624386,chang7,1
城96,2001.1922,2002.4561,72.44632097,2.750521248,98.15910894,32.99599318,43.45570755,45.72592475,43.61107844,43.02983197,226.3034585,14.04090916,2.5717206,-0.054752773,0.240795545,chang7,4
城96,2002.4561,2003.1746,72.1796548,2.925264835,119.3200705,29.41635759,38.4450046,40.17201941,38.44520569,37.56045859,228.0684422,16.52857154,2.632467134,-0.133473576,0.346600345,chang7,3
城96,2003.1746,2005.0563,69.98339701,2.574156255,88.3404808,39.58036447,59.3355329,64.75159621,62.583987,60.79197669,226.3813829,14.06187505,2.540115654,-0.02994339,0.191702401,chang7,4
城96,2005.0563,2009.1284,72.5371078,2.812933606,101.0591646,34.91663669,47.67630499,49.65202354,46.98784301,45.69361765,223.2147414,14.20205885,2.579485788,-0.034493755,0.255295824,chang7,2
城96,2009.1284,2016.4057,73.33400416,2.747993057,95.27330121,36.04982945,50.25835186,52.93674928,50.29483601,48.56318917,220.13162,12.52593217,2.573206526,-0.034350203,0.226366506,chang7,2
城96,2016.4057,2017.0407,74.46311696,2.940785964,123.5166982,36.94875399,52.59835625,55.71031698,52.43248431,50.37790362,224.5644252,14.83333333,2.588327765,-0.074184336,0.367583493,chang7,2
城96,2017.0407,2019.5282,76.88101233,2.702452444,95.6464237,37.83471825,52.83233497,55.79809243,52.63363248,50.6193706,219.0369532,12.71809519,2.574241218,-0.030360485,0.228232118,chang7,4
城96,2019.5282,2023.1934,79.04922282,2.765080571,104.7747462,39.98591436,56.80810877,60.0865448,56.10059878,54.06585553,222.0747579,13.42200006,2.553659836,-0.048586032,0.273873733,chang7,2
城96,2023.1934,2023.8309,80.01295217,3.038541238,134.0162977,39.42035548,56.02243805,59.17656708,54.97641691,53.01061885,225.831398,16.21499999,2.612312198,-0.203230997,0.420081486,chang7,1
城96,2023.8309,2025.8947,81.80120129,2.822358555,105.4399334,39.52385479,54.99674543,57.92892901,54.55294948,52.57971636,220.6960848,13.00388887,2.582069357,-0.058918495,0.277199666,chang7,2
城96,2025.8947,2026.6884,82.43125044,2.98730387,124.9709843,36.15372903,47.84869984,49.27569362,45.95619965,44.50410843,219.432445,13.9271431,2.629569803,-0.158126862,0.374854918,chang7,1
城96,2026.6884,2028.3289,83.68962751,3.125890613,94.48146493,42.30532346,58.75150027,61.10176386,56.58123997,53.27729552,206.2644381,9.95357132,2.639286995,-0.03241784,0.222407326,chang7,4
城96,2028.3289,2028.9639,84.6841774,2.939620376,124.6463992,38.58693314,52.13031324,54.86661657,51.49055481,50.25922712,224.7507833,14.38333337,2.583240271,-0.151122711,0.373232002,chang7,1
城96,2028.9639,2034.0437,85.703527,2.990935672,119.5134285,39.32115073,55.19097791,59.0336103,56.55164764,54.69161951,224.349766,14.70571432,2.581665079,-0.070194186,0.34756714,chang7,2
城96,2034.0437,2034.7317,86.97447859,2.9447624,114.8747853,36.72922897,50.16570227,54.22862625,53.3651668,53.41641617,227.6029554,16.14999948,2.57473462,-0.105360307,0.324373924,chang7,3
城96,2034.7317,2040.0209,88.77594172,2.970589105,113.0255028,37.0051101,49.29249786,50.76744922,48.38525231,47.16502744,214.9942939,12.82813944,2.640269141,-0.079559675,0.315127516,chang7,2
城96,2040.0209,2042.2688,92.22866058,3.210226147,152.0729113,35.30671692,46.03490127,48.05756699,45.23478779,43.57396899,232.9741299,15.9631578,2.618840506,-0.185819631,0.510364553,chang7,3
城96,2042.2688,2046.0554,94.14372696,3.221544404,175.4729693,33.19067973,44.49941008,46.55752527,46.360648,45.3065017,248.920738,20.44516151,2.581279716,-0.228630253,0.627364841,chang7,1
城96,2046.0554,2047.1667,95.27029572,3.075023031,128.7159698,31.74767303,37.66344967,37.19858551,35.38231297,35.07857456,232.4616241,17.30599995,2.592466092,-0.131162715,0.39357985,chang7,3
城96,2047.1667,2048.4897,95.53419685,3.443826318,176.1228917,33.05706056,40.45157083,39.90553872,37.89761957,37.08778413,244.3430532,20.56916666,2.610928416,-0.213792282,0.630614455,chang7,2
城96,2048.4897,2049.3588,94.13882923,3.380748034,151.038929,40.42686796,55.19433069,56.59694624,50.27463531,48.3736124,236.6966476,19.23874998,2.631764621,-0.176359799,0.505194642,chang7,3
城96,2049.3588,2050.5398,94.85175858,3.653046465,221.4104935,33.54486923,44.19897003,47.0905056,45.75684052,44.06622314,260.2837845,24.59899979,2.581197906,-0.214492473,0.857052469,chang7,1
城96,2050.5398,2055.4424,95.99296265,3.523306316,148.310626,37.43432589,49.04668903,49.76812887,46.12013578,43.70356665,235.1778923,20.93900003,2.648632538,-0.13837792,0.491553127,chang7,3
城96,2055.4424,2056.6966,96.4906859,4.208331953,342.2132069,25.67743033,30.885398,32.06693788,33.51200208,35.36862269,311.3714156,37.40181819,2.427083362,-0.204273223,1.461066018,chang7,6
城96,2056.6966,2058.0213,97.46210734,3.018225511,250.6504669,19.95626211,25.00244157,25.46586164,27.5617218,26.99912405,271.6950315,25.85750024,2.464525183,-0.229542801,1.003252332,chang7,2
城96,2058.0213,2060.0499,97.06699326,3.764742613,408.5616258,25.31665768,35.59340948,37.31717547,41.08681219,40.23160082,297.6828353,32.44117636,2.415151035,-0.222769229,1.792808133,chang7,6
城96,2060.0499,2063.0979,96.08211365,2.885711575,297.8496216,23.65161163,29.64862389,30.19360596,31.19656464,31.75924255,251.1809326,25.1020002,2.424756746,-0.190474848,1.239248097,chang7,2
城96,2063.0979,2073.2986,96.11152787,3.739657873,429.3202474,49.5851366,97.73561188,123.1173624,137.5006003,132.5698722,301.6505221,34.70963857,2.319659868,-0.209102079,1.896601231,chang7,6
城96,2073.2986,2079.3946,99.6605307,2.882616773,129.8225955,50.90435612,108.3541427,142.0819112,141.3677496,131.6825429,241.4828229,19.34780006,2.50638483,-0.063981143,0.399112974,chang7,2
城96,2079.3946,2081.0804,105.3279773,2.657602089,176.3641047,13.9934488,18.17601899,18.75626298,19.20501089,19.33491285,249.4524623,17.7964282,2.569239412,-0.246364302,0.631820517,chang7,5
城页1,1936.6902,1938.1026,42.15120792,3.789289236,128.7460594,21.60538991,22.65057635,22.63987962,25.53610611,28.42980162,243.1550903,23.34246476,2.563075801,-0.108706632,0.393730295,chang7,1
城页1,1938.1026,1947.0218,41.80355353,3.130368928,96.6868692,36.96114347,45.02297735,41.05518789,43.80933343,46.56015539,220.0059497,16.31644603,2.557248616,0.003769269,0.233434346,chang7,2
城页1,1947.0218,1948.7129,43.73994726,3.138985268,98.84541779,40.19095459,47.93183123,43.2830438,45.371322,47.45649261,217.1911743,15.19896151,2.554437542,-0.006070954,0.244227086,chang7,4
城页1,1948.7129,1950.0252,43.90036253,3.570524541,120.0567315,21.18706192,23.36456082,22.39435907,24.2581247,26.12158931,233.5955561,21.95823548,2.563436595,-0.054257581,0.350283658,chang7,1
城页1,1950.0252,1950.9564,43.54246521,3.049691677,89.62428474,40.06862402,44.74490118,41.50888252,45.25220394,48.9928546,221.1635151,15.48866069,2.567663759,-0.000768957,0.198121425,chang7,2
城页1,1950.9564,1951.8704,43.21402931,3.115608007,107.3842793,30.51537728,32.67178249,29.50977588,31.11135745,32.71162486,226.1072083,17.84740663,2.59000501,-0.039223596,0.286921397,chang7,3
城页1,1951.8704,1955.6809,43.8519815,2.96847748,91.7603558,34.49060151,40.50303207,37.24105441,39.44993247,41.65761714,219.5483763,15.10928225,2.550543377,-0.000986764,0.208801778,chang7,4
城页1,1955.6809,1957.2049,45.41072464,3.533822243,112.1448018,23.45123988,25.73709128,25.62172897,27.98856867,30.35466473,235.168889,18.9637884,2.505370434,-0.062502979,0.310724012,chang7,1
城页1,1957.2049,1961.7599,45.51393602,3.251329486,98.82440515,32.60733434,37.96897069,35.22289833,37.68262394,40.1412701,218.9605507,15.47488388,2.573070545,-0.006997646,0.244122025,chang7,2
城页1,1961.7599,1965.473,48.23823978,3.236544163,99.44431969,32.00194433,34.6662095,33.42758548,35.97377605,38.51676504,219.9305174,16.51181593,2.54443034,0.00059374,0.247221599,chang7,2
城页1,1965.473,1967.5043,51.52935297,3.477636001,123.0731277,29.74553882,34.24259977,35.17401426,39.71839164,44.25864399,233.032608,20.76078897,2.547070447,-0.085017567,0.365365639,chang7,1
城页1,1967.5043,1968.1139,53.12341245,3.24041903,95.31450653,32.93997796,38.49946594,35.46263568,38.03322156,40.60255369,219.6195679,16.63722499,2.563207467,-0.012687807,0.226572528,chang7,2
城页1,1968.1139,1978.3895,54.14604385,3.427282316,120.0910721,30.4585148,34.56463991,31.86136577,33.53092752,35.20003096,228.5519431,20.45055519,2.613022672,-0.066014518,0.35045536,chang7,3
城页1,1978.3895,1980.7612,55.56250534,3.381990707,110.6562569,25.43447113,28.07951059,27.1976264,28.72265034,30.24744816,220.6272217,18.82457862,2.650626159,0.006911298,0.303281287,chang7,2
城页1,1980.7612,1982.0471,59.17119321,3.422253002,121.9120095,15.41832152,15.98451311,16.00263041,16.68791043,17.37286767,243.5362757,25.64548631,2.632784258,-0.054415823,0.359560051,chang7,3
城页1,1982.0471,1983.1753,62.5396698,3.522310495,143.7981506,13.60105085,14.22435837,14.13081989,14.8675252,15.60368471,255.7441971,27.05533752,2.607843232,-0.14887552,0.468990749,chang7,1
城页1,1983.1753,1985.5465,64.38814678,3.95602777,134.156609,9.668080068,11.86175492,12.56732931,14.21695104,15.86368616,260.7363647,29.42562819,2.51883899,-0.096271387,0.420783046,chang7,3
城页1,1985.5465,1988.9758,64.63881193,3.863650765,151.9254788,15.84488884,21.65717891,23.46301259,26.50445553,29.52657161,267.0241961,30.67410122,2.505020763,-0.135871204,0.50962739,chang7,3
城页1,1988.9758,1991.6516,61.8804701,3.599723924,194.4272301,32.69875752,38.39080472,40.24276725,43.89375583,47.54375128,285.1700786,34.63029177,2.518121243,-0.170045964,0.722136151,chang7,1
城页1,1991.6516,1996.913,60.11794201,3.446400881,157.6778174,32.60032042,37.16934311,34.75925942,38.66484717,42.56496563,276.4462692,31.35886445,2.549140686,-0.126183904,0.538389085,chang7,3
城页1,1996.913,1997.6858,62.19619152,3.2299194,182.6362109,19.55234882,20.88650077,20.45602049,23.45401382,26.45075035,283.0099836,29.92355892,2.519724812,-0.209325139,0.663181049,chang7,1
城页1,1997.6858,2000.8026,61.657417,3.610994211,146.5183992,13.85703516,14.84862867,14.76341739,17.28616564,19.80770052,274.3638658,29.0555764,2.58714796,-0.12085452,0.482591994,chang7,3
城页1,2000.8026,2002.4758,57.16174262,3.487451911,168.1952929,21.81668704,21.58125598,20.41575227,23.64080027,26.8645418,287.9868033,31.3220471,2.571617978,-0.177144989,0.590976468,chang7,1
城页1,2002.4758,2004.6219,54.88237593,3.214858201,136.3343921,28.21239387,28.48448478,27.07176018,31.33956528,35.60684278,268.3875317,28.11461427,2.580814865,-0.094099126,0.431671957,chang7,3
城页1,2004.6219,2005.5727,55.30501429,3.267436398,127.0488807,34.92307515,32.270966,30.27928034,35.15208732,40.02479935,250.9844767,29.96443007,2.543469058,0.03190449,0.385244403,chang7,2
城页1,2005.5727,2006.7414,55.72555122,3.087098718,119.3999725,37.40228233,34.79377861,32.97914906,39.11120415,45.2425663,245.9688187,25.4252943,2.585650349,-0.030624001,0.346999863,chang7,3
城页1,2006.7414,2009.4854,57.14287899,3.141756203,185.7595424,24.5326077,26.27838881,25.6019035,30.51216407,35.42183237,251.4060788,25.81162345,2.528952039,-0.151772693,0.678797711,chang7,1
城页1,2009.4854,2011.8426,57.37296963,3.887119317,326.1949226,20.92558584,21.41521645,20.64855165,24.77678976,28.90392838,302.1570663,35.2403614,2.44897536,-0.204946085,1.38097463,chang7,6
城页1,2011.8426,2015.9289,57.38471794,3.275106248,168.5538265,41.30494673,39.04129188,34.10578088,35.791915,37.47107231,236.1681236,21.6660402,2.560924677,-0.130770692,0.592769134,chang7,3
城页1,2015.9289,2017.9385,53.34965493,3.235529801,182.5892931,16.5096766,19.56525012,19.088331,20.07376211,21.05711168,251.2758502,21.71794185,2.468039078,-0.193855513,0.662946463,chang7,5
城页1,2017.9385,2022.982,38.85246137,3.167519779,281.9751055,29.70823967,31.38922447,29.130942,31.28161705,33.42143301,249.0032404,23.88687753,2.526156065,-0.191789824,1.159875524,chang7,1
城页1,2022.982,2027.3126,25.62074063,3.605380495,494.4818039,51.60250454,51.81464987,45.79600943,49.09218131,52.36636784,324.7275844,38.63910227,2.283113579,-0.22037189,2.222409012,chang7,6
城页1,2027.3126,2027.9626,26.64071941,3.112139583,136.502182,60.73738543,50.93850644,45.26089764,52.81309954,60.33726184,230.2512309,17.49652338,2.497607231,-0.084824661,0.432510907,chang7,2
城页1,2027.9626,2033.9507,30.63549657,3.000814608,112.667546,86.83899218,70.4834497,59.89856677,66.14359178,72.38193123,221.8396554,15.79272338,2.511332269,-0.017200525,0.31333773,chang7,4
城页1,2033.9507,2038.5024,31.93277328,3.537746075,345.3044912,29.52813502,31.55666228,31.66628394,39.75619525,47.44758521,288.84786,31.00695079,2.401549172,-0.207158026,1.476522455,chang7,6
城页1,2038.5024,2040.2906,34.14511642,2.889007839,120.0050023,65.4842069,68.58324661,59.69154917,65.39450658,71.09202627,227.5780599,16.22195015,2.516715384,-0.036331433,0.350025011,chang7,2
城页1,2040.2906,2042.0381,37.33834737,3.336248302,203.8283722,49.42448076,47.69514834,44.32759552,52.20258967,60.07239354,254.2465932,21.92968337,2.476711702,-0.165742314,0.769141859,chang7,1
城页1,2042.0906,2044.216,39.32335324,2.91949692,109.5574994,83.49875895,65.55618032,53.18654103,57.7174068,62.23754099,214.1044108,13.67101653,2.537680109,-0.014207258,0.297787494,chang7,4
城页1,2044.216,2045.1878,44.36907578,3.129776107,140.6338094,120.8991695,99.41448127,83.6352484,97.58656311,111.4947128,218.9818709,16.44499249,2.571228769,-0.040266393,0.453169041,chang7,2
城页1,2045.1878,2046.4272,49.20151554,3.144677119,169.8363148,62.28281403,67.9710383,60.94235386,69.22643003,77.47077803,240.1097301,22.23591813,2.48349038,-0.074099003,0.599181568,chang7,1
城页1,2046.4272,2047.5959,55.10134048,3.072615027,114.6503014,68.42686558,61.98134918,53.86658268,65.65118752,77.42420807,215.1930923,14.71359873,2.553078437,-0.06143791,0.323251504,chang7,2
城页1,2047.5959,2051.7104,57.84641109,3.135653643,163.6893688,54.06235633,62.30930542,54.8497264,61.82590473,68.79117079,259.4132421,23.28776803,2.47236803,-0.173176776,0.568446848,chang7,1
城页1,2051.7104,2055.519,52.50792608,2.91483763,111.5871065,55.68028118,59.41350888,52.18555857,56.36114397,60.53550068,222.2827163,16.69430819,2.547793281,-0.01030106,0.307935534,chang7,2
城页1,2055.519,2058.1876,58.25646175,3.015222333,173.1073074,10.38116368,11.63464076,11.9813494,13.59912955,15.21604016,272.7611798,23.92572689,2.462092963,-0.230407246,0.615536537,chang7,5
塔35,1830.0069,1831.4463,71.59112314,3.14113914,103.8044404,28.09712102,28.82042313,31.64606535,32.40366055,31.39372459,227.3805906,16.0091362,2.619472925,-0.037093098,0.269022201,chang7,2
塔35,1831.4463,1832.5893,70.97346115,3.355868006,126.0756195,26.52157307,26.71348801,28.13183613,28.34577675,28.0729187,232.8550003,18.92609577,2.620768213,-0.109790082,0.380378097,chang7,3
塔35,1832.5893,1833.4775,69.93622971,3.391391218,96.17420006,32.01498985,32.0583024,34.42290759,34.4771874,32.91365981,220.6821613,14.41943693,2.627500027,-0.013856713,0.230870999,chang7,2
塔35,1833.4775,1834.1699,69.39470891,3.154978752,116.2347565,28.25036267,28.75571578,30.88933781,31.10195787,29.753579,227.406965,17.60913045,2.649300643,-0.068111674,0.331173786,chang7,3
塔35,1834.1699,1837.0747,68.15525627,3.04016608,94.84385745,25.25127721,27.23418188,29.17815526,29.45162376,29.13049205,222.785408,13.39153473,2.612758785,-0.038643289,0.224219287,chang7,2
塔35,1837.0747,1840.125,70.97037323,3.1300494,110.6268628,24.64144379,27.23737419,29.42799088,29.94972397,29.78051331,223.5012268,16.66282516,2.639794321,-0.050286689,0.303134314,chang7,3
塔35,1840.125,1843.0037,68.72708543,2.981168697,100.7272609,25.06750655,27.73418514,29.92724021,30.34363484,29.8658851,217.4905167,12.80545517,2.604795386,-0.038983921,0.253636304,chang7,2
塔35,1843.0037,1844.4006,69.58902168,3.083627721,118.1935692,27.07780663,27.28517485,28.31455771,28.31739314,27.86277771,221.5923309,16.80110606,2.646904786,-0.07486929,0.340967846,chang7,3
塔35,1844.4006,1846.4756,68.17784331,3.275925742,81.53655285,44.31426059,42.10448668,43.62768894,42.49579154,39.04504543,203.5851941,11.39179224,2.657250868,0.004475605,0.157682763,chang7,2
塔35,1846.4756,1850.4965,70.03129277,3.09006217,114.7727959,35.28629898,36.15193459,37.78619425,36.93559427,35.28012859,221.3688035,16.58036645,2.627512614,-0.079175683,0.32386398,chang7,3
塔35,1850.4965,1852.1053,71.23617717,3.389063069,163.8955427,17.43998596,17.69764703,18.39105708,18.33154426,18.09105028,265.9356744,26.7888155,2.619119951,-0.198502403,0.56947772,chang7,1
塔35,1852.1053,1853.2908,72.40038223,3.146758842,111.0532738,52.44616356,57.73987885,66.07763023,63.1824646,61.61297951,234.0924194,17.33469076,2.570871162,-0.073058778,0.305266371,chang7,2
塔35,1853.2908,1855.9572,71.90893728,3.348564733,154.0703028,30.1366549,33.02787529,35.29836204,34.54672562,33.34345384,252.9309269,23.46632758,2.603131478,-0.189202514,0.520351518,chang7,3
塔35,1855.9572,1857.6084,72.83025415,3.549839343,202.6991544,14.02560227,19.34671368,22.65415512,23.51605974,24.19845159,279.2686048,28.94787707,2.519738146,-0.212848456,0.763495777,chang7,1
塔35,1857.6084,1859.0904,73.18066758,2.797303677,97.88293457,38.73547231,50.68017079,64.61468242,65.33716172,63.05936696,222.445647,15.55056168,2.554678568,-0.026261984,0.239414674,chang7,4
塔35,1859.0904,1861.5033,73.06746025,2.843467581,104.7636795,40.64520941,46.28868942,53.12050076,52.174897,49.50524502,224.6082779,15.62106862,2.592725205,-0.04023087,0.273818395,chang7,2
塔35,1861.5033,1862.9033,73.64674441,2.959527334,132.2707933,33.48332596,36.04761314,38.52306652,38.05437056,36.13523102,234.9223785,19.50670878,2.635935525,-0.142010064,0.411353968,chang7,3
塔35,1862.9033,1864.2564,73.50631905,3.102521976,112.3350042,44.38237158,46.59405327,52.64528592,52.62051169,48.72991498,223.7959963,15.28652541,2.603758057,-0.073906055,0.311675022,chang7,3
塔35,1864.2564,1867.8529,72.27845205,2.77518599,97.09234924,49.81516978,55.26314748,64.4682874,63.81148122,59.47246768,226.8744705,14.92232173,2.564967752,-0.035656576,0.235461744,chang7,2
塔35,1867.8529,1869.2081,72.89487076,2.928921441,113.0211233,43.07052803,44.83431021,49.90908972,49.63501358,45.74379031,226.4633522,16.43869893,2.617448628,-0.080006282,0.315105615,chang7,3
塔35,1869.2081,1872.1281,72.55370045,3.005559643,99.20640087,50.33493408,56.07120832,64.27438354,62.90873718,57.79382118,225.3433272,15.82608386,2.583429019,-0.028009899,0.246032001,chang7,2
塔35,1872.1281,1873.4386,73.07186196,3.071111787,105.81616,47.09656733,52.39202777,61.52158564,59.58462732,51.84096354,221.541085,14.40201517,2.6051098,-0.064284977,0.279080804,chang7,3
塔35,1873.4386,1875.2611,72.40933752,2.85461019,99.22958899,46.53997493,49.47666192,56.39409423,56.31237078,54.94894505,226.5237808,15.2071566,2.571541592,-0.037427969,0.246147946,chang7,2
塔35,1875.2611,1875.7691,73.86598206,2.886097813,116.4967361,29.65814743,35.41834793,42.6057312,42.54226913,37.99921646,231.2836578,17.81784401,2.55994215,-0.119142577,0.332483682,chang7,3
塔35,1875.7691,1878.4783,72.21995544,2.966180055,92.67186007,191.2567019,127.871119,130.9505234,123.7322243,112.5713877,210.4262583,11.99129787,2.610536627,-0.027274233,0.213359301,chang7,4
塔35,1878.4783,1879.1557,73.8110822,3.02868859,133.0567017,46.51888466,42.30101204,41.21658071,40.20740827,37.98535951,234.7511648,20.47650178,2.625934362,-0.138751072,0.415283506,chang7,3
塔35,1879.1557,1880.2137,73.27771505,2.774995698,88.9806917,110.7470529,105.8666043,133.9779837,132.4684325,123.6278326,235.7376912,16.27754455,2.530385441,-0.027650067,0.19490346,chang7,4
塔35,1880.2137,1882.2883,73.33891042,2.794043408,103.716849,110.6176222,76.37107786,78.62533061,76.72332615,70.56422573,227.8232829,15.31782982,2.577989605,-0.049097188,0.268584246,chang7,2
塔35,1882.2883,1886.8178,74.33440935,3.069956135,128.5548553,43.54484672,46.32789725,51.9127688,52.41741758,50.21362655,232.396145,17.89706694,2.621621042,-0.142785203,0.392774275,chang7,3
塔35,1886.8178,1888.8081,74.29388114,3.211241119,168.6506419,36.15905863,36.72901838,39.93753265,40.38156072,39.17389219,250.9620819,21.84138769,2.606470837,-0.155700208,0.593253209,chang7,1
塔35,1888.8081,1892.0654,74.13440054,2.741764236,106.0459145,113.8547981,88.84010767,92.90840629,90.68396816,84.31283301,225.7690876,12.5837089,2.573883074,-0.070233464,0.280229575,chang7,2
塔35,1892.0654,1897.9917,75.81591908,2.947338765,168.1561074,38.30196915,31.65598282,31.93738263,31.86358465,30.74507664,234.1523876,16.9770689,2.617035508,-0.163843621,0.590780539,chang7,3
塔35,1897.9917,1901.3379,77.64906883,2.769101816,150.1018246,69.60727419,51.72579357,52.5863048,50.26586642,46.34063714,231.8566715,15.67271648,2.547130133,-0.15007833,0.500509124,chang7,2
塔35,1901.3379,1903.3275,76.7667169,2.843835115,176.8076001,66.58024126,48.82680444,49.1945913,47.91341726,43.93082787,234.0245047,17.25242289,2.554768703,-0.18219674,0.634037993,chang7,1
塔35,1903.3275,1905.3172,76.57316724,2.792624025,146.2621756,66.97221756,51.37779505,53.04517948,52.16054916,47.83681286,235.3834498,16.27197866,2.531037906,-0.142064064,0.481310883,chang7,2
塔35,1905.3172,1925.44,70.38915078,2.916723362,248.2232049,53.05148297,49.01413112,52.32899991,55.29317353,54.77570333,242.9465269,19.61908676,2.523653871,-0.224885607,0.991116026,chang7,1
塔35,1925.44,1934.8568,50.22093959,3.896484021,533.9745987,79.32577208,70.28001798,77.13537113,79.32573492,75.66391738,325.8403923,41.39175081,2.280457519,-0.197085599,2.419872998,chang7,6
塔35,1934.8568,1938.3096,69.60866678,2.56050715,158.734289,23.38221589,24.18056136,26.41157341,25.83853794,27.10875958,273.1283917,23.34315504,2.444633065,-0.166446867,0.543671441,chang7,5
塔35,1938.3096,1940.9782,72.78148339,3.034689654,102.7104166,30.82702485,30.73524518,31.87815423,31.5811905,30.5949329,241.4802059,20.64728321,2.598276247,-0.102566787,0.263552085,chang7,3
塔38,1868.0226,1873.3139,62.69224087,3.544186448,119.7535872,31.03780454,31.12712931,30.66243043,29.39946609,28.99827886,220.5714441,16.58461639,2.64064251,-0.059464664,0.348767938,chang7,3
塔38,1873.3139,1886.0135,59.67383479,3.268845246,98.89989331,51.69248485,51.03887121,50.75764984,50.38753713,50.51577264,225.0986491,15.85426019,2.548036325,-0.019221879,0.244499467,chang7,2
